segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiquetas
17.54;0.4822973608970642;0.44324761629104614;0.15233992040157318;0.44353750348091125;0.3816380798816681;0.012229785323143005;0.4422910809516907;0.5083979964256287;0.013439055532217026;0.3899252116680145;0.37965503334999084;0.07840857654809952;0.3748539984226227;0.5325666069984436;-0.004286977928131819;0.3090766966342926;0.4109116494655609;-0.026959270238876343;0.3104715645313263;0.49218666553497314;0.026861079037189484;0.21507561206817627;0.4170934855937958;-0.0424463264644146;0.21607725322246552;0.4905198812484741;0.11367543786764145;0.4914024621248245;0.43610076010227206;0.13549500592052938;0.38939860463142395;0.41713887453079224;0.16025016084313393;0.29852644354104996;0.5761834532022476;-0.013931601541116834;0.09954418738683064;0.39863333106040955;-0.05804295216997465;0.11765781541665395;0.4892282386620839;0.1595677932103475;alejandose
17.58;0.48395732045173645;0.4452815353870392;0.1376928985118866;0.44620761275291443;0.38836145401000977;-0.013778630644083023;0.4434684216976166;0.5139206051826477;0.01623302325606346;0.3989306092262268;0.37829238176345825;0.07205978780984879;0.3771247863769531;0.5350102186203003;0.01913684420287609;0.3133660852909088;0.41695791482925415;-0.038758985698223114;0.31414833664894104;0.49680206179618835;0.03861880674958229;0.2216968834400177;0.42109373211860657;-0.03372972458600998;0.21893993020057678;0.49425235390663147;0.11228541284799576;0.4931774526834488;0.43903019428253176;0.1157879788428545;0.4188542366027832;0.42453496158123016;0.18498064577579498;0.30018312484025955;0.5767674893140793;0.015359195414930582;0.11026770869890849;0.40865503748257953;-0.018977376632392406;0.12009144574403763;0.48907943566640216;0.15838523209095;alejandose
17.61;0.48439615964889526;0.4479480981826782;0.14260344207286835;0.44802531599998474;0.39063727855682373;-0.007815973833203316;0.4443657398223877;0.5185667276382446;0.03466754034161568;0.4063853621482849;0.37737002968788147;0.07481983304023743;0.37885305285453796;0.5389943718910217;0.04205188527703285;0.31702157855033875;0.4198720157146454;-0.037872184067964554;0.31743085384368896;0.4988321363925934;0.037729401141405106;0.22852462530136108;0.42559754848480225;-0.0312654972076416;0.2212563306093216;0.49559786915779114;0.09897110611200333;0.49350796043872835;0.4414680957794189;0.12134691830724478;0.4365765005350113;0.4243248477578163;0.24159732833504677;0.30180495232343674;0.579592764377594;0.0492834635078907;0.11904291311899821;0.4202157258987427;0.00655691201488177;0.12000928322474162;0.4898882309595744;0.13796461621920267;alejandose
17.64;0.4849066138267517;0.45245006680488586;0.16651861369609833;0.44890645146369934;0.39339199662208557;-0.0034655164927244186;0.4457908868789673;0.5228348970413208;0.05848949775099754;0.40496379137039185;0.3826163113117218;0.09910593926906586;0.38162752985954285;0.5410974025726318;0.07363182306289673;0.32115796208381653;0.4219149351119995;-0.037497781217098236;0.3213605284690857;0.5006738901138306;0.037442341446876526;0.23292692005634308;0.4279964864253998;-0.02981133945286274;0.22467494010925293;0.49761825799942017;0.08626802265644073;0.4940733462572098;0.4454238206148148;0.14532946422696114;0.4346832260489464;0.42676036059856415;0.26300908625125885;0.30990032106637955;0.5831689536571503;0.09054728038609028;0.12287498265504837;0.4280485113461812;0.0029239940146605172;0.11990478883186977;0.49022916952768963;0.1224646046757698;alejandose
17.68;0.4846879839897156;0.45568639039993286;0.15572279691696167;0.4480368494987488;0.3946303725242615;0.0020683605689555407;0.4458816945552826;0.5273827910423279;0.04874349385499954;0.400529146194458;0.3844335973262787;0.12692686915397644;0.381483793258667;0.5478116273880005;0.07652073353528976;0.32290011644363403;0.4244430959224701;-0.03317802771925926;0.32261359691619873;0.5028868913650513;0.03313884139060974;0.2326160967350006;0.4314112663269043;-0.026434117928147316;0.22569718956947327;0.4988950192928314;0.0837612897157669;0.49401773810386657;0.44843288958072663;0.13670454621315004;0.42270341515541077;0.43313442915678024;0.302091546356678;0.3119468539953232;0.5850984007120132;0.11595385521650314;0.12559636433919272;0.42921675244967145;0.005708521232008934;0.12156518052021663;0.49053414662679035;0.11985703309377034;alejandose
17.71;0.48452305793762207;0.45680972933769226;0.1426916867494583;0.44865086674690247;0.39756834506988525;0.0032889791764318943;0.4468608796596527;0.5268802642822266;0.033865541219711304;0.3979511260986328;0.3781723976135254;0.12340850383043289;0.3843148350715637;0.5497171878814697;0.055648427456617355;0.32483795285224915;0.4260929822921753;-0.03160562366247177;0.32439711689949036;0.5032714009284973;0.031438473612070084;0.23427605628967285;0.4332139790058136;0.01896088570356369;0.22509342432022095;0.4983977973461151;0.07984749227762222;0.4939776688814163;0.4493383139371872;0.12069334387779236;0.4169595241546631;0.4353993088006973;0.2821060121059418;0.31601956486701965;0.5848576426506042;0.08966894447803497;0.13220787048339844;0.43069276213645935;0.07716299345095952;0.1254026715954145;0.4905618131160736;0.12321550647417705;alejandose
17.74;0.4844171404838562;0.4589446783065796;0.12175474315881729;0.4481896758079529;0.3987327218055725;-0.001411403645761311;0.44683754444122314;0.5289754271507263;0.02382778748869896;0.397771954536438;0.3772258460521698;0.1191025823354721;0.38324761390686035;0.5559212565422058;0.05512595176696777;0.32327255606651306;0.4268133044242859;-0.025907989591360092;0.3231326639652252;0.503829836845398;0.02569425478577614;0.2350478619337082;0.4356488585472107;0.06946124136447906;0.22435499727725983;0.5009402632713318;0.1157425120472908;0.4939404159784317;0.45152855217456817;0.0987267168238759;0.41508492827415466;0.4425157979130745;0.2796238586306572;0.31902139633893967;0.5847644060850143;0.10621895641088486;0.14193508525689444;0.4368927478790283;0.16437766452630362;0.1293000727891922;0.4912378489971161;0.2100097785393397;alejandose
17.78;0.4843817353248596;0.46110689640045166;0.11734531819820404;0.44781142473220825;0.39848899841308594;0.005853723268955946;0.44724398851394653;0.5294703841209412;-0.006666465662419796;0.39766499400138855;0.38924989104270935;0.12188708782196045;0.38574284315109253;0.5568200349807739;0.03240049257874489;0.3226531445980072;0.4274611473083496;-0.006295258644968271;0.3225013017654419;0.5041525959968567;0.0060782223008573055;0.23738309741020203;0.4381636083126068;0.09311556071043015;0.22535064816474915;0.5023504495620728;0.11553342640399933;0.4937887579202652;0.453166076540947;0.0971088832244277;0.40400857478380203;0.4427215978503227;0.2673729881644249;0.32568351179361343;0.5859616994857788;0.0909097995609045;0.1479036509990692;0.4398253858089447;0.190780371427536;0.1302269995212555;0.4934696853160858;0.19662094116210938;alejandose
17.81;0.4831133484840393;0.46289846301078796;0.12216095626354218;0.447261244058609;0.40094566345214844;0.006264091469347477;0.44713857769966125;0.5301427841186523;-0.0023524423595517874;0.3970242738723755;0.3947348892688751;0.09133398532867432;0.3849179148674011;0.5565463900566101;0.03322773426771164;0.32153233885765076;0.4292582869529724;-0.007241478655487299;0.32161107659339905;0.5057532787322998;0.007035215385258198;0.23792491853237152;0.4379594624042511;0.09805158525705338;0.22472651302814484;0.5034534931182861;0.11322033405303955;0.49274452924728396;0.45495653748512266;0.10192107353359461;0.4114615395665169;0.4380100816488266;0.198260348290205;0.3291541486978531;0.5855988711118698;0.08661018498241901;0.15186563630898794;0.4384231964747111;0.2153775990009308;0.12968327353398004;0.49383049209912616;0.1918177753686905;alejandose
17.84;0.48208343982696533;0.4640412926673889;0.12460507452487946;0.4466124176979065;0.40124180912971497;0.012405247427523136;0.4467233717441559;0.5309016704559326;-0.00010583469702396542;0.39673975110054016;0.39666879177093506;0.0800241008400917;0.3844294250011444;0.556795060634613;-0.006390364840626717;0.3209097385406494;0.4297952651977539;0.0023738807067275047;0.32100680470466614;0.5062741637229919;-0.0025224604178220034;0.23924508690834045;0.43767815828323364;0.1121148094534874;0.22440318763256073;0.5038955211639404;0.07997661083936691;0.4917241603136063;0.4560732185840607;0.10486109741032124;0.4057324305176735;0.44209640473127365;0.16784165427088737;0.32937489449977875;0.5833832174539566;-0.018636242486536503;0.1546076089143753;0.43871291478474933;0.23315309484799704;0.1292361244559288;0.49482980370521545;0.1494003782669703;alejandose
17.88;0.48065873980522156;0.4642353951931;0.1229739785194397;0.44422927498817444;0.40097349882125854;0.020796749740839005;0.44558653235435486;0.5321293473243713;-0.003002720419317484;0.3964318633079529;0.39579707384109497;0.09463579952716827;0.3842296004295349;0.5559714436531067;0.0030360701493918896;0.3206190764904022;0.43052491545677185;0.012840074487030506;0.320627897977829;0.5068429708480835;-0.01298997737467289;0.2415546327829361;0.438224732875824;0.13287991285324097;0.22454194724559784;0.5047280192375183;0.06001788750290871;0.4898451179265976;0.45619925260543825;0.10355952754616737;0.4034193158149719;0.44377409666776657;0.1986946538090706;0.328811340034008;0.5773644894361496;0.0183160447049886;0.15873102843761444;0.4429447154204051;0.2655310332775116;0.12891400853792825;0.49562789003054303;0.12028380980094273;alejandose
17.91;0.479038804769516;0.4644169509410858;0.12202481180429459;0.4412682056427002;0.4002339243888855;0.02573755756020546;0.44392016530036926;0.5316147208213806;-0.008183364756405354;0.39260441064834595;0.39658844470977783;0.09665381163358688;0.38119208812713623;0.5557674765586853;-0.00826593954116106;0.3204107880592346;0.43118199706077576;0.02146913670003414;0.32028061151504517;0.506761372089386;-0.021604591980576515;0.24320657551288605;0.4399857521057129;0.14850297570228577;0.22527050971984863;0.5061452984809875;0.0436382032930851;0.4879956007003784;0.4562249302864075;0.10352367274463177;0.396327406167984;0.4450686648488045;0.21049558371305466;0.3317970484495163;0.5596044510602951;0.0009415655804332346;0.16296371817588806;0.4464910725752513;0.28050148487091064;0.12852134555578232;0.4976031382878621;0.09428706268469493;alejandose
17.94;0.4775530993938446;0.463960736989975;0.11672881245613098;0.43946194648742676;0.4005490839481354;0.023890534415841103;0.4421961307525635;0.5312219858169556;-0.00834501814097166;0.3906160891056061;0.39723268151283264;0.08490190654993057;0.38033536076545715;0.5544723868370056;-0.01734168641269207;0.3205608129501343;0.43164947628974915;0.01754862815141678;0.32000991702079773;0.5063669681549072;-0.017675798386335373;0.24534693360328674;0.4411720931529999;0.13832533359527588;0.22836096584796906;0.5062664747238159;0.04060912877321243;0.48638432621955874;0.45570601522922516;0.09842990227043628;0.39617297798395157;0.4437047317624092;0.1864628754556179;0.33428356796503067;0.5542809814214706;-0.024209714960306883;0.16569958130518594;0.44672902425130206;0.2643840213616689;0.13024788598219553;0.49844682216644287;0.08218824739257495;alejandose
17.98;0.4762185513973236;0.4635730981826782;0.111475370824337;0.4382072687149048;0.40092113614082336;0.02341357246041298;0.4403628706932068;0.5308046936988831;-0.022670334205031395;0.3871753215789795;0.3969007730484009;0.11512189358472824;0.3785354197025299;0.5499729514122009;-0.005610940977931023;0.32049670815467834;0.43128854036331177;0.02928522787988186;0.31985771656036377;0.5062339305877686;-0.02944987826049328;0.24843183159828186;0.4427975118160248;0.1661524921655655;0.23070523142814636;0.5060338377952576;0.03842313960194588;0.4850399523973465;0.45536063611507416;0.09305553492158651;0.3952072560787201;0.443192757666111;0.2499701976776123;0.33311761170625687;0.5499961972236633;0.05009973142296076;0.17077607909838358;0.4474564592043559;0.30696014563242596;0.13113456964492798;0.5015397568543752;0.08421594897905986;alejandose
18.01;0.4752180278301239;0.46328291296958923;0.1277281939983368;0.43837785720825195;0.4015003442764282;0.03472284600138664;0.44040802121162415;0.5305673480033875;-0.015396335162222385;0.3875894844532013;0.3964380919933319;0.11149123311042786;0.38175374269485474;0.5472551584243774;-0.012759595178067684;0.32321059703826904;0.4311930239200592;0.0281972736120224;0.3224698305130005;0.5052439570426941;-0.02832625061273575;0.2488182783126831;0.44291120767593384;0.13792365789413452;0.23600129783153534;0.5057900547981262;0.009185687638819218;0.48423667550086974;0.45511952638626096;0.1105339914560318;0.38405562937259674;0.44301972538232803;0.21805855631828308;0.33398693054914474;0.5485423058271408;-0.0009822473912208807;0.16941490769386292;0.44652917981147766;0.2472984939813614;0.13586453100045523;0.5048911372820536;0.021167982292051118;alejandose
18.04;0.4752398729324341;0.4630725085735321;0.1510060876607895;0.4391973912715912;0.40194183588027954;0.040206730365753174;0.4405404329299927;0.5282385945320129;0.02024402655661106;0.39228489995002747;0.39678892493247986;0.10165399312973022;0.38400933146476746;0.541884183883667;0.004042563494294882;0.32614782452583313;0.4309149384498596;0.019829226657748222;0.32591092586517334;0.5031744837760925;-0.01984335109591484;0.24786999821662903;0.44239330291748047;0.06063272804021835;0.23972733318805695;0.5055900812149048;0.01613859459757805;0.48432510495185854;0.4549232989549637;0.1336391292512417;0.38979996740818024;0.442262701690197;0.18689452856779099;0.3335076719522476;0.5437210351228714;-0.00459580757888034;0.16475904981295267;0.446601261695226;0.11215335627396901;0.13821892937024435;0.506857176621755;0.02391051700396929;alejandose
18.08;0.47548481822013855;0.46232789754867554;0.15591514110565186;0.44060415029525757;0.4030834436416626;0.03899678960442543;0.4409543573856354;0.5252242088317871;0.033127229660749435;0.3948872983455658;0.3973856270313263;0.07307173311710358;0.38535258173942566;0.5378819704055786;0.005003513768315315;0.32946500182151794;0.43073728680610657;0.004503876902163029;0.32948556542396545;0.5002756118774414;-0.004511537030339241;0.2487851232290268;0.44204050302505493;0.012851743958890438;0.24266023933887482;0.5054700374603271;0.02093989960849285;0.48459882438182833;0.4543977528810501;0.1378563530743122;0.4012163355946541;0.4417976960539818;0.11577937752008438;0.3328116610646248;0.5425374805927277;-0.0413665110245347;0.16256692508856455;0.4485762119293213;0.03577133516470591;0.14104315638542175;0.5078318119049072;0.022729215677827597;alejandose
18.11;0.47555413842201233;0.46100184321403503;0.14779812097549438;0.4418770372867584;0.40346699953079224;0.029099570587277412;0.4409686326980591;0.5228165984153748;0.032629236578941345;0.39750516414642334;0.3985288739204407;0.05682351067662239;0.3858416974544525;0.5351933240890503;0.008022458292543888;0.3319892883300781;0.4297293424606323;-0.007269664201885462;0.3325574994087219;0.4972172975540161;0.007224748842418194;0.25340718030929565;0.44237688183784485;-0.0015000059502199292;0.2504678964614868;0.5054245591163635;0.02927548438310623;0.48473489582538604;0.45330488979816436;0.129672372341156;0.4083748534321785;0.44077257812023163;0.11239179782569408;0.33305076509714127;0.5396336168050766;-0.03148168511688709;0.16610087951024374;0.4480710029602051;0.022397560862979542;0.14956682423750559;0.5084856947263082;0.05119991178313891;alejandose
18.14;0.4756016731262207;0.4608413577079773;0.14465327560901642;0.4434262812137604;0.4036700427532196;0.024322621524333954;0.4414966404438019;0.5195486545562744;0.020317327231168747;0.3999304175376892;0.4028131663799286;0.027323678135871887;0.38578227162361145;0.5341580510139465;-0.010700452141463757;0.3338575065135956;0.42922505736351013;-0.00370004796423018;0.3345527946949005;0.4947148859500885;0.0036230168770998716;0.2570345103740692;0.4421839118003845;-0.0017913362244144082;0.2561185359954834;0.5052756667137146;0.026818403974175453;0.4848589450120926;0.45298025012016296;0.12666732110083104;0.40676387399435043;0.44068462401628494;0.026056829374283552;0.3325864151120186;0.5387004017829895;-0.052717423997819424;0.16825754443804422;0.4477124611536662;0.017241531672577064;0.15578268965085348;0.5078443884849548;0.03973274522771438;alejandose
18.18;0.4756237268447876;0.4607692062854767;0.13267579674720764;0.44461947679519653;0.4041389524936676;0.03281410411000252;0.4421982169151306;0.5178001523017883;-0.007501066662371159;0.40698951482772827;0.4038819372653961;0.054954055696725845;0.3881409168243408;0.5317699313163757;-0.03026212565600872;0.33430150151252747;0.42911845445632935;0.013300321996212006;0.33482176065444946;0.49345067143440247;-0.013475043699145317;0.2592678964138031;0.44212549924850464;0.020125027745962143;0.25853443145751953;0.5026698708534241;0.013497796840965748;0.4849108517169952;0.45287281572818755;0.11754630692303181;0.4183720573782921;0.4405567869544029;0.09414572082459927;0.3325824812054634;0.5411831587553024;-0.0643392875790596;0.1706265409787496;0.4479719003041585;0.03569520047555367;0.16102435191472372;0.508448859055837;0.01551500583688418;alejandose
18.21;0.4759253263473511;0.46000227332115173;0.11773693561553955;0.44514718651771545;0.4041343033313751;0.012604598887264729;0.44263556599617004;0.5164355039596558;-0.009209459647536278;0.40934616327285767;0.4045373201370239;0.018491782248020172;0.3891487717628479;0.5312069058418274;-0.027462203055620193;0.3347283601760864;0.4290277361869812;0.002355366013944149;0.33541128039360046;0.4926014542579651;-0.002550315810367465;0.25971269607543945;0.4420611560344696;0.004470061510801315;0.2621569037437439;0.5015214681625366;0.056271232664585114;0.48507484793663025;0.45254274904727937;0.10087633021175861;0.4247772768139839;0.44073636084795;0.024769064038991928;0.3323384150862694;0.542085811495781;-0.05896232184022665;0.17205129067103067;0.4471348325411479;0.03608618086824814;0.17389199634393057;0.5068557759126028;0.09546242902676265;alejandose
18.24;0.47644439339637756;0.4599047899246216;0.10145758092403412;0.4462939202785492;0.40486040711402893;0.004880949389189482;0.4438486397266388;0.5130160450935364;-0.019122395664453506;0.41021329164505005;0.4039345681667328;0.040246088057756424;0.3904317021369934;0.5302750468254089;-0.02751939184963703;0.33650192618370056;0.4289354383945465;-0.0007029006956145167;0.33789241313934326;0.4913089871406555;0.000493998930323869;0.26283469796180725;0.4425349235534668;-0.01084594614803791;0.2670857906341553;0.5002873539924622;0.07109266519546509;0.4852792054414749;0.4523839890956879;0.08519355300813913;0.42508837580680847;0.4320266619324684;0.08376645855605602;0.3327522501349449;0.5429046601057053;-0.048388696275651455;0.17317486802736917;0.4470183551311493;0.007429998368024826;0.1840046544869741;0.5015330215295156;0.12129902839660645;alejandose
18.28;0.47658848762512207;0.4598604738712311;0.10486279428005219;0.4469947814941406;0.40602949261665344;0.009539429098367691;0.44418373703956604;0.5125848650932312;-0.01217847689986229;0.41190487146377563;0.4034493863582611;0.058459021151065826;0.3901478350162506;0.5289686322212219;-0.02204275131225586;0.33791762590408325;0.4289760887622833;-0.005289153195917606;0.33902138471603394;0.49162235856056213;0.005092325154691935;0.26477643847465515;0.44233888387680054;-0.0068886191584169865;0.26922714710235596;0.5002973079681396;0.09360422939062119;0.485371795296669;0.45249700248241426;0.08898110240697861;0.426623173058033;0.4324759319424629;0.13234540075063705;0.33369559049606323;0.5459227412939072;-0.0443481570109725;0.17803232868512472;0.4471677641073863;0.019026572971294325;0.19157633682092032;0.4994811415672302;0.16793856024742126;alejandose
18.31;0.4766656160354614;0.4595574736595154;0.0939125195145607;0.4471481144428253;0.4067520797252655;0.004339084029197693;0.4443920850753784;0.5122990012168884;-0.013862941414117813;0.41176968812942505;0.40356671810150146;0.07572504132986069;0.3908185064792633;0.529579758644104;-0.017593510448932648;0.33783599734306335;0.4297751188278198;-0.005303559359163046;0.3391488492488861;0.4918504059314728;0.0050936006009578705;0.2644542455673218;0.4423285126686096;0.012967021204531193;0.2700795829296112;0.5016241073608398;0.11534474045038223;0.48540068566799166;0.45232641994953154;0.07760253977030515;0.4278783053159714;0.4344656988978386;0.1778181977570057;0.33508841693401337;0.5524465143680573;-0.013510281220078468;0.17804251611232758;0.44874563813209534;0.07096178208788236;0.19290728867053986;0.5050915877024332;0.2171418418486913;alejandose
18.34;0.47672039270401;0.45960351824760437;0.08609958738088608;0.44752731919288635;0.40884679555892944;0.00235566683113575;0.44444847106933594;0.5123489499092102;-0.022202981635928154;0.41332197189331055;0.40336039662361145;0.07943149656057358;0.39066940546035767;0.5298030376434326;-0.021165071055293083;0.3393112123012543;0.4306732416152954;-0.004014618694782257;0.3406618535518646;0.49189943075180054;0.0038205876480787992;0.2644176483154297;0.4423545300960541;0.014065965078771114;0.2724713087081909;0.5031746625900269;0.10564205795526505;0.48532600700855255;0.4525116473436356;0.06990244621410965;0.43359532952308655;0.437919519841671;0.17999053373932838;0.33487021178007126;0.5581165105104446;-0.015276718186214566;0.17956896622975668;0.4490968883037567;0.05846300472815832;0.19476416210333505;0.5114846626917521;0.19353517889976501;alejandose
18.38;0.47652286291122437;0.46094438433647156;0.09442704916000366;0.4474089741706848;0.41127827763557434;0.005687047261744738;0.4444418251514435;0.51253741979599;-0.01780996099114418;0.41199013590812683;0.40711116790771484;0.09673842042684555;0.3904956877231598;0.5301803350448608;0.0013266606256365776;0.339223176240921;0.4324553608894348;-0.009075609967112541;0.3408873975276947;0.4932362139225006;0.008867059834301472;0.26455381512641907;0.44295355677604675;0.015473776496946812;0.27377018332481384;0.5035966038703918;0.13961143791675568;0.484861159324646;0.4541059613227844;0.07824056297540664;0.4313836842775345;0.4444187954068184;0.20919618383049965;0.3348267376422882;0.5622086822986603;0.020865298807621002;0.18086975316206613;0.44935718178749084;0.06024502838651339;0.2016746699810028;0.5143276850382487;0.25548989077409107;alejandose
18.41;0.47577759623527527;0.4621088206768036;0.09934157878160477;0.44732099771499634;0.41382643580436707;0.0035473397001624107;0.44412165880203247;0.5136319398880005;-0.0005514376680366695;0.41184914112091064;0.40685874223709106;0.09091833978891373;0.39038121700286865;0.5313936471939087;0.013701832853257656;0.33946579694747925;0.4340229630470276;-0.01710551604628563;0.3412986993789673;0.49488261342048645;0.016897276043891907;0.2645239233970642;0.4431752562522888;0.012427817098796368;0.27479425072669983;0.5038115382194519;0.15307700634002686;0.4838735520839691;0.455423504114151;0.08322903793305159;0.43043559044599533;0.44502419978380203;0.2039974145591259;0.33487748354673386;0.5645443201065063;0.027136233169585466;0.18042204280694327;0.44978877902030945;0.05852415785193443;0.20532393952210745;0.5110199252764384;0.2771446704864502;alejandose
18.44;0.4748302102088928;0.4636785387992859;0.0935375839471817;0.44696322083473206;0.41647228598594666;0.0015637712785974145;0.44272562861442566;0.5151656866073608;-0.0032245651818811893;0.4115632176399231;0.40731915831565857;0.09852982312440872;0.38993048667907715;0.5334493517875671;0.007399455644190311;0.33932217955589294;0.43605631589889526;-0.015341751277446747;0.3409787714481354;0.4964541494846344;0.01513310894370079;0.2639070451259613;0.4432385265827179;0.009974345564842224;0.2752571702003479;0.5037876963615417;0.15629395842552185;0.48301123082637787;0.4569627672433853;0.07722048722207546;0.4292105883359909;0.44565172493457794;0.22761451452970505;0.3345350921154022;0.5662498623132706;0.027273561339825392;0.1800304800271988;0.44968027869860333;0.05063275247812271;0.20939971506595612;0.5105546514193217;0.2849467396736145;alejandose
18.48;0.47420576214790344;0.4656796455383301;0.09170649945735931;0.4463077783584595;0.41751205921173096;0.0010003683855757117;0.44180014729499817;0.5160167813301086;-0.011619129218161106;0.4110860228538513;0.40851300954818726;0.09337970614433289;0.38966885209083557;0.5359697937965393;-0.0015781725523993373;0.3397822380065918;0.43897315859794617;-0.013522181659936905;0.3411806523799896;0.49908003211021423;0.013334871269762516;0.26388660073280334;0.44350701570510864;0.002476803259924054;0.27572324872016907;0.5045323371887207;0.15029531717300415;0.482453653216362;0.4592993050813675;0.07607659548521042;0.4252544343471527;0.4460834413766861;0.21147705987095833;0.33394531160593033;0.5673896670341492;0.012015779269859195;0.1802522043387095;0.4497841993967692;0.03757306436697642;0.2095406005779902;0.5119706789652506;0.27282243967056274;alejandose
18.51;0.47373777627944946;0.46766746044158936;0.09591976553201675;0.446184366941452;0.42086076736450195;0.005997622385621071;0.4418097138404846;0.5170111656188965;-0.0029184098821133375;0.41114509105682373;0.41022056341171265;0.09798635542392731;0.38998469710350037;0.5370417833328247;0.004032333381474018;0.3417210876941681;0.44189298152923584;-0.014296434819698334;0.34290972352027893;0.5010197758674622;0.01412621233612299;0.2657789885997772;0.44540730118751526;-0.011474564671516418;0.27626216411590576;0.5055785775184631;0.13328710198402405;0.48194885849952696;0.46168006062507627;0.08118866570293903;0.4250774011015892;0.4516185149550438;0.21389999985694885;0.33330482244491577;0.56821608543396;0.013661833014339209;0.18208191295464835;0.44982731342315674;0.013577492131541172;0.20867563287417093;0.5127280354499817;0.23383751014868417;alejandose
18.54;0.47331371903419495;0.47110608220100403;0.10379017889499664;0.4457187056541443;0.4237620532512665;0.014930054545402527;0.4417412281036377;0.5195527672767639;0.0001359897869406268;0.4114095866680145;0.4133375287055969;0.11163199692964554;0.39001086354255676;0.537068784236908;0.006945318542420864;0.34281405806541443;0.44438105821609497;-0.013193115592002869;0.3437742590904236;0.502856433391571;0.013015398755669594;0.2681281566619873;0.4489254355430603;-0.025703441351652145;0.2772371768951416;0.5063816905021667;0.11933352798223495;0.4815278798341751;0.4654206484556198;0.08979519866406918;0.42522623389959335;0.45575612038373947;0.24097013846039772;0.33315559476614;0.5682031661272049;0.01703927363269031;0.1846257746219635;0.45026931166648865;-0.012896484384934107;0.20961870749791464;0.5130918622016907;0.19619760910669962;alejandose
18.58;0.47292420268058777;0.4748126268386841;0.09580093622207642;0.4448762536048889;0.4262978434562683;0.007164243143051863;0.44152912497520447;0.5233217477798462;-0.00024127551296260208;0.4093336760997772;0.4153887927532196;0.1027984470129013;0.3900890350341797;0.537154495716095;0.0051471516489982605;0.34365224838256836;0.448509156703949;-0.015714440494775772;0.34484413266181946;0.5061113238334656;0.015568076632916927;0.27108410000801086;0.451900839805603;-0.018633244559168816;0.27890053391456604;0.5077285766601562;0.12093505263328552;0.4811478167772293;0.46960574984550474;0.08189207017421722;0.42381999641656876;0.45777327567338943;0.22249864414334297;0.33318018913269043;0.5681926310062408;0.010915150865912437;0.18763577938079834;0.45099252462387085;0.005737020634114742;0.2097108711798986;0.5131178696950277;0.19869975745677948;alejandose
18.61;0.47290122509002686;0.4777745008468628;0.09681891649961472;0.4442075192928314;0.43120115995407104;-0.00035652448423206806;0.44151580333709717;0.526534378528595;0.007106619421392679;0.4091024100780487;0.41707590222358704;0.08067286759614944;0.3904998004436493;0.5390415787696838;0.004391407128423452;0.34524279832839966;0.4514610469341278;-0.020237062126398087;0.34669873118400574;0.5082479119300842;0.020125916227698326;0.27472594380378723;0.4564874768257141;-0.03259257599711418;0.280211865901947;0.509236216545105;0.10035040974617004;0.48115402162075044;0.4728274792432785;0.08221566993743182;0.4244472086429596;0.45992017537355423;0.18844862654805183;0.3341187760233879;0.5682712197303772;-0.014636403881013393;0.19293821851412454;0.45342858632405597;-0.018234860772887867;0.20851047337055206;0.5139132142066956;0.14954353868961334;alejandose
18.64;0.4731307923793793;0.4814220070838928;0.11102406680583954;0.4442639946937561;0.4345906972885132;-0.003201797604560852;0.442531019449234;0.5300212502479553;0.032340746372938156;0.4079815745353699;0.418579638004303;0.06421671062707901;0.3919139802455902;0.5418112874031067;0.03574934974312782;0.34839195013046265;0.45360371470451355;-0.030958032235503197;0.34967097640037537;0.5112794637680054;0.03086511231958866;0.27780041098594666;0.45968738198280334;-0.042120739817619324;0.280714213848114;0.5129935145378113;0.09034545719623566;0.48125414550304413;0.47616144716739656;0.09565948955714702;0.4205543026328087;0.4596260190010071;0.15363473817706108;0.33646029233932495;0.5680872201919556;0.02276495937258005;0.19589049617449442;0.4581591784954071;-0.03265842671195666;0.2080159584681193;0.5141977469126383;0.12858421355485916;alejandose
