segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
2.4;0.5988247394561768;0.3547805845737457;0.02243344485759735;0.5609506368637085;0.41398441791534424;0.07790885120630264;0.6032633781433105;0.41013243794441223;-0.14071869850158691;0.5553632974624634;0.5226269364356995;0.085995614528656;0.6007585525512695;0.523167073726654;-0.16962336003780365;0.5671618580818176;0.6082546710968018;0.07817115634679794;0.590380072593689;0.6135625839233398;-0.0784568190574646;0.576780378818512;0.7453422546386719;0.1426215022802353;0.5951516032218933;0.7484792470932007;-0.016117678955197334;0.5952529191970826;0.33405719995498656;0.02930670827627182;0.5553102195262909;0.6334313452243805;0.05876065418124199;0.6079098135232925;0.6372323334217072;-0.1658340021967888;0.5834687352180481;0.8891491691271464;0.22059757510821024;0.585589607556661;0.9005872011184692;0.043745082492629685;;girando;frontal
2.43;0.6010885834693909;0.3549160957336426;-0.01744609698653221;0.5656293630599976;0.4126129448413849;0.08733256906270981;0.6011472940444946;0.4113031029701233;-0.16094112396240234;0.5601946115493774;0.5222266316413879;0.09937725961208344;0.5975257158279419;0.5260916352272034;-0.19046685099601746;0.5681586861610413;0.6097186803817749;0.08336111158132553;0.5869615077972412;0.6168482303619385;-0.08367500454187393;0.5790078639984131;0.7448378801345825;0.1570272445678711;0.5922991037368774;0.7508113384246826;-0.01411429513245821;0.597673499584198;0.33407904505729674;-0.006170965661294758;0.5561238080263138;0.6307242512702942;0.06890842691063881;0.6050730496644974;0.6400176733732224;-0.1768382117152214;0.5824284354845682;0.8884199857711792;0.2488289177417755;0.5856780608495077;0.905602773030599;0.059968080992499985;;girando;frontal
2.47;0.6037359833717346;0.35518091917037964;-0.05793269723653793;0.5690471529960632;0.4119260609149933;0.08054337650537491;0.5980395078659058;0.4121869206428528;-0.18368761241436005;0.5623980760574341;0.5221139192581177;0.0931617021560669;0.594402551651001;0.5274998545646667;-0.21111901104450226;0.5709572434425354;0.6108758449554443;0.08660922199487686;0.5836144089698792;0.6178039908409119;-0.08690180629491806;0.584949254989624;0.7442976236343384;0.16417387127876282;0.5847611427307129;0.7519225478172302;-0.011489284224808216;0.6001431941986084;0.3343187361955643;-0.045723341219127175;0.5572956949472427;0.6317863166332245;0.05638295877724886;0.6010268181562424;0.6426561772823334;-0.19345485419034958;0.5832142233848572;0.8892157475153605;0.26553432643413544;0.5833934942881266;0.9089464743932089;0.07271150623758633;;girando;frontal
2.5;0.6061511635780334;0.3551463782787323;-0.08416367322206497;0.5727202296257019;0.41186660528182983;0.07433336973190308;0.5951850414276123;0.4130890965461731;-0.19481946527957916;0.5658039450645447;0.5221839547157288;0.08604461699724197;0.5943953990936279;0.5292023420333862;-0.21767061948776245;0.5737403035163879;0.6114619374275208;0.08823300153017044;0.5827650427818298;0.6181097030639648;-0.08848163485527039;0.5858660340309143;0.744337260723114;0.1721712201833725;0.5806527137756348;0.7534866333007812;-0.007803838700056076;0.6027585506439209;0.3342967242002487;-0.07202476402744651;0.5626680552959442;0.6315652281045914;0.03409849526360631;0.5983415096998215;0.6444505900144577;-0.1955368109047413;0.5831047296524048;0.8891502618789673;0.282524178425471;0.5821767648061117;0.9109028180440267;0.08679190278053284;;girando;frontal
2.53;0.6094902157783508;0.35511133074760437;-0.10027417540550232;0.576946496963501;0.4113083481788635;0.07005614787340164;0.5922930240631104;0.4133060574531555;-0.20813818275928497;0.5700032114982605;0.5221344232559204;0.0793972834944725;0.5932695865631104;0.5300003290176392;-0.23483732342720032;0.5770607590675354;0.6113229990005493;0.08823543041944504;0.582988977432251;0.6174271702766418;-0.08842108398675919;0.5862435102462769;0.7429600954055786;0.17086201906204224;0.5796042680740356;0.7527589797973633;-0.006613416597247124;0.6062140941619873;0.33430385291576387;-0.08779682908207179;0.569844588637352;0.6338353455066681;0.01895526028238237;0.5956088304519653;0.6443974524736404;-0.22252309694886208;0.5826995571454366;0.8879805604616801;0.2797211507956187;0.5826552112897238;0.9108439286549886;0.0840688906610012;;girando;frontal
2.57;0.6116273403167725;0.35508403182029724;-0.10317816585302353;0.579562246799469;0.41010722517967224;0.06724570691585541;0.590600311756134;0.4128762483596802;-0.2126328945159912;0.5736469626426697;0.5219624638557434;0.07722664624452591;0.5905212759971619;0.5302388668060303;-0.24088138341903687;0.5784758925437927;0.6111604571342468;0.09021103382110596;0.5834987759590149;0.6170189380645752;-0.09035994112491608;0.5862747430801392;0.7428831458091736;0.1700194925069809;0.5797909498214722;0.7528676390647888;-0.00775331212207675;0.6082786560058594;0.33424709737300873;-0.09026449024677277;0.5739559829235077;0.6335338801145554;0.015364312508609146;0.5940058380365372;0.6444006413221359;-0.229844119399786;0.5827275315920512;0.8877959648768107;0.2768694857756297;0.5827789704004923;0.9123265147209167;0.08063737054665883;;girando;frontal
2.6;0.6129552721977234;0.35509535670280457;-0.1025180071592331;0.581030547618866;0.4093087911605835;0.06637143343687057;0.5893359184265137;0.41129499673843384;-0.21270190179347992;0.5743722915649414;0.5216791033744812;0.07648360729217529;0.5881437063217163;0.5299637913703918;-0.24106788635253906;0.5800520181655884;0.6111390590667725;0.09030286222696304;0.5844888687133789;0.6168327331542969;-0.09043998271226883;0.587056577205658;0.7445768713951111;0.16842792928218842;0.5808219313621521;0.7538449764251709;-0.00943723600357771;0.6093315005302429;0.3342325061559677;-0.08955157529562711;0.5750938653945923;0.6326186954975128;0.01100427212077193;0.5936141163110733;0.6440014690160751;-0.2278371937572956;0.5829586982727051;0.8872334361076355;0.27482688923676807;0.5826594432195028;0.9110613663991293;0.0771954928835233;;girando;frontal
2.63;0.6135004758834839;0.35498377680778503;-0.10566703975200653;0.5824996829032898;0.4090788662433624;0.06523074954748154;0.5890560746192932;0.41038432717323303;-0.21283982694149017;0.5749386548995972;0.5216851830482483;0.07560931146144867;0.5850253701210022;0.5296726822853088;-0.24358375370502472;0.582541823387146;0.611069917678833;0.0892062559723854;0.5848525166511536;0.6163139939308167;-0.08934284001588821;0.5876316428184509;0.7452432513237;0.1661587506532669;0.5821728706359863;0.7543572783470154;-0.009889092296361923;0.6098968744277954;0.3341389834880829;-0.09297411274164916;0.5753839313983917;0.6337887197732925;0.008905369439162314;0.593756690621376;0.6436990201473236;-0.23815292865037918;0.5829672813415527;0.8871203064918518;0.27139565845330554;0.5828469196955363;0.9102182586987814;0.07509638989965121;;girando;frontal
2.67;0.6139387488365173;0.35491594672203064;-0.10708917677402496;0.5841375589370728;0.4089752435684204;0.06503757834434509;0.5881997346878052;0.4092599153518677;-0.21484045684337616;0.5766462087631226;0.5218083262443542;0.07646351307630539;0.5833151340484619;0.5292713642120361;-0.2483101487159729;0.5850096344947815;0.6112615466117859;0.08951873332262039;0.5865010023117065;0.6162227392196655;-0.08964915573596954;0.5883713960647583;0.7475621700286865;0.1640836000442505;0.583087146282196;0.7551149725914001;-0.012021585367619991;0.6104068458080292;0.3340550631284714;-0.09426493532955646;0.5762218683958054;0.634856641292572;0.01315515855094418;0.5926943421363831;0.6437988877296448;-0.2480974793434143;0.5836140314737955;0.8878277540206909;0.26808710892995197;0.5824317932128906;0.9097266793251038;0.07252338714897633;;girando;frontal
2.7;0.6142339706420898;0.35500672459602356;-0.12053941190242767;0.5856685638427734;0.4091767966747284;0.057216208428144455;0.5869751572608948;0.4092845320701599;-0.22772930562496185;0.5781149864196777;0.5221653580665588;0.07465624809265137;0.5809347629547119;0.5291069746017456;-0.2608356773853302;0.5909927487373352;0.6141097545623779;0.09078402072191238;0.5880240201950073;0.6168209314346313;-0.0909155011177063;0.5918250679969788;0.7509449124336243;0.18299096822738647;0.5835991501808167;0.758558988571167;-0.0032257779967039824;0.6106044054031372;0.33405356109142303;-0.10707105696201324;0.5755004286766052;0.6346208900213242;0.005531072965823114;0.5904829204082489;0.6442614048719406;-0.2592829242348671;0.5852561990420023;0.8878894249598185;0.30667009949684143;0.582611620426178;0.9099936683972677;0.09908113876978557;;girando;frontal
