segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.37;0.5368303060531616;0.18274442851543427;-0.19201727211475372;0.5725152492523193;0.2290905863046646;-0.09082584828138351;0.5142326951026917;0.2252528816461563;-0.08353756368160248;0.5778476595878601;0.31300416588783264;-0.05379032716155052;0.5064536929130554;0.30556872487068176;-0.050543807446956635;0.5563812851905823;0.3836372494697571;-0.003730408614501357;0.5257725119590759;0.38030022382736206;0.003688293043524027;0.5511062741279602;0.48897281289100647;0.012936711311340332;0.528418242931366;0.4886287450790405;0.026162948459386826;0.5410779058933258;0.1654532179236412;-0.1979819193482399;0.5742097049951553;0.3938526436686516;-0.12530021741986275;0.5063211470842361;0.38987863808870316;-0.12263576872646809;0.5458826025327047;0.5972153544425964;0.12273458391427994;0.5326365033785502;0.5902941823005676;0.13764887054761252;;acercandose
0.4;0.5368307828903198;0.18287387490272522;-0.20054583251476288;0.5726684927940369;0.22901540994644165;-0.09638071805238724;0.5143668055534363;0.2251947671175003;-0.0904119610786438;0.5779350399971008;0.3129933774471283;-0.05763622373342514;0.506477415561676;0.30541327595710754;-0.05685751885175705;0.5562277436256409;0.38345205783843994;-0.003715075319632888;0.5257003903388977;0.3800046741962433;0.0036721096839755774;0.5509394407272339;0.4889843165874481;0.01359422504901886;0.528262197971344;0.4885837733745575;0.02635926380753517;0.5410655081272125;0.16564691960811614;-0.20659318417310715;0.5741761773824692;0.39373572170734406;-0.12887869961559772;0.5067976266145706;0.3895263075828552;-0.12873973697423935;0.5456713438034058;0.5975407560666403;0.12365287045637767;0.5324729084968567;0.5902397632598877;0.13862933218479156;;acercandose
0.43;0.5368791818618774;0.18293003737926483;-0.20552800595760345;0.5728306770324707;0.2289862483739853;-0.10045059770345688;0.5145507454872131;0.225118026137352;-0.09431987255811691;0.57795250415802;0.3130052983760834;-0.06214673072099686;0.5064805150032043;0.305162638425827;-0.06116520240902901;0.5560440421104431;0.38322365283966064;-0.0037980983033776283;0.5255345106124878;0.3796750605106354;0.003753789933398366;0.550626277923584;0.4889920949935913;0.013710495084524155;0.5280805826187134;0.4886256754398346;0.02641940861940384;0.5410789310932159;0.1657290577888489;-0.21150161623954772;0.5741769969463348;0.39371025562286377;-0.13478155806660652;0.507210910320282;0.3892076835036278;-0.13376744277775288;0.5454795757929484;0.5975442131360372;0.125727911790212;0.5323557058970133;0.5902569691340128;0.1390839690963427;;acercandose
0.47;0.5369985103607178;0.1829519271850586;-0.20292900502681732;0.5728762149810791;0.2289063036441803;-0.09833402186632156;0.5146676301956177;0.22502581775188446;-0.09252214431762695;0.5779550075531006;0.3129301369190216;-0.058304350823163986;0.5064805150032043;0.3049081563949585;-0.059978313744068146;0.5560420155525208;0.38313865661621094;-0.0038930897135287523;0.5255400538444519;0.37969979643821716;0.003849546192213893;0.5505716800689697;0.4890068471431732;0.012457740493118763;0.5279353260993958;0.48896610736846924;0.025770287960767746;0.5411286890506745;0.1657619521021843;-0.20842714756727218;0.5742259323596954;0.3935464471578598;-0.12968630902469158;0.5075211524963379;0.3891698494553566;-0.1326513346284628;0.5454899668693542;0.5974679390589396;0.12468514839808147;0.5323212345441183;0.5909137725830078;0.1366173873345057;;acercandose
0.5;0.5370714664459229;0.18295273184776306;-0.20094169676303864;0.5728958249092102;0.22885452210903168;-0.0964900404214859;0.5147383809089661;0.2250077724456787;-0.09204799681901932;0.5779564380645752;0.3129122853279114;-0.05634881928563118;0.5064918398857117;0.3048042058944702;-0.05950217694044113;0.5560423731803894;0.3829177916049957;-0.00394157599657774;0.5255551338195801;0.37963587045669556;0.0038976925425231457;0.5505425930023193;0.4890129864215851;0.011386881582438946;0.5278220772743225;0.48914992809295654;0.02483370341360569;0.5411563158035279;0.16576199233531952;-0.20635824799537658;0.5743594020605087;0.39335739612579346;-0.1276715323328972;0.5080985724925995;0.3891911208629608;-0.13140633143484592;0.5454928676287333;0.5974356532096863;0.12164288014173508;0.532305637995402;0.5910278956095377;0.13342936585346857;;acercandose
0.53;0.5372878313064575;0.18295477330684662;-0.20002277195453644;0.5729218125343323;0.22882793843746185;-0.09566158056259155;0.5147699117660522;0.22500711679458618;-0.09172247350215912;0.5779579877853394;0.3128899931907654;-0.056102558970451355;0.5064949989318848;0.3047274649143219;-0.05960768088698387;0.5560409426689148;0.3827528655529022;-0.003930457402020693;0.5255892276763916;0.37960633635520935;0.0038858079351484776;0.5504596829414368;0.4889327585697174;0.011681977659463882;0.5277044773101807;0.48926782608032227;0.024493543431162834;0.5412732839584351;0.1657622277736664;-0.20558686703443527;0.5744467228651047;0.3931933864951134;-0.12658686004579067;0.5085995346307755;0.38960646837949753;-0.13101429864764214;0.5454708735148112;0.5972328186035156;0.12297965337832768;0.5321944157282511;0.5910449226697286;0.1334934855500857;;acercandose
0.57;0.5373932719230652;0.18295428156852722;-0.1993698924779892;0.5729328989982605;0.22881539165973663;-0.0954151526093483;0.5147842168807983;0.22500747442245483;-0.09146014600992203;0.5779544115066528;0.3128880262374878;-0.0553557388484478;0.5064972043037415;0.30469200015068054;-0.059738896787166595;0.5560373663902283;0.3827103078365326;-0.003921089228242636;0.5256027579307556;0.37961527705192566;0.003875511232763529;0.5503620505332947;0.4889701008796692;0.012067209929227829;0.5275918245315552;0.4894726872444153;0.02436975948512554;0.5413388788700104;0.16575122624635696;-0.20486558973789215;0.5745788961648941;0.39299289882183075;-0.1262611411511898;0.5090550482273102;0.3896945044398308;-0.13088724203407764;0.5454741517702738;0.5971529285113016;0.12394389758507411;0.5321058233579;0.5910569230715433;0.1340008775393168;;acercandose
0.6;0.5374812483787537;0.18295566737651825;-0.19224970042705536;0.57293301820755;0.22881166636943817;-0.08715591579675674;0.514784038066864;0.22500260174274445;-0.08670584112405777;0.5778034925460815;0.3128834664821625;-0.048363253474235535;0.506519615650177;0.30464786291122437;-0.05696389079093933;0.5560343861579895;0.3826591670513153;-0.0037989227566868067;0.5256065726280212;0.3796148896217346;0.0037519135512411594;0.5503135323524475;0.4889756441116333;0.012228406965732574;0.5275378823280334;0.4896048605442047;0.023973260074853897;0.5413958847522735;0.16573719829320907;-0.1969755619764328;0.5746890902519226;0.3928823620080948;-0.1235667485743761;0.5094171166419983;0.3897181525826454;-0.12765971198678017;0.5454283157984415;0.597072700659434;0.1236116314927737;0.5319393674532572;0.5909788012504578;0.13294501851002374;;acercandose
0.63;0.5376637578010559;0.1830124408006668;-0.19274190068244934;0.5729326009750366;0.22880910336971283;-0.08618136495351791;0.5147868990898132;0.2250073254108429;-0.08719515055418015;0.5776993632316589;0.3128899931907654;-0.04688097909092903;0.50650954246521;0.30461323261260986;-0.05884966626763344;0.5560352206230164;0.38259631395339966;-0.003056691028177738;0.5256364345550537;0.3796122670173645;0.0030087907798588276;0.5503116846084595;0.48897498846054077;0.01232895627617836;0.5275269150733948;0.48964396119117737;0.022753670811653137;0.5415504157543183;0.16577161848545074;-0.19746800214052201;0.5748812258243561;0.3928356394171715;-0.12297355756163597;0.5096872001886368;0.3898167386651039;-0.1292640846222639;0.5453971227010092;0.5970391035079956;0.12371363242467244;0.5318523844083151;0.5908987323443095;0.13111861298481622;;acercandose
0.67;0.5382102727890015;0.18346014618873596;-0.19732628762722015;0.5729328989982605;0.22880640625953674;-0.0867147296667099;0.5147937536239624;0.22501499950885773;-0.09257619082927704;0.5775542259216309;0.3128884434700012;-0.04539894685149193;0.5064699649810791;0.3046112358570099;-0.0642317682504654;0.5560383200645447;0.38257187604904175;-0.0023744190111756325;0.5256966352462769;0.3796229958534241;0.002327139489352703;0.5503111481666565;0.48904597759246826;0.012466642074286938;0.5275186896324158;0.4896847903728485;0.02206575684249401;0.5419444561004638;0.16626580506563188;-0.20207148641347886;0.5750701427459717;0.39267008751630783;-0.12024152092635632;0.5097434222698212;0.3901391699910164;-0.1349118035286665;0.5453419287999471;0.5970476468404134;0.1235457534591357;0.5317862232526144;0.5908286770184835;0.12992472698291144;;acercandose
0.7;0.5384006500244141;0.18368905782699585;-0.1999519169330597;0.5729345679283142;0.22880451381206512;-0.08707492053508759;0.5148866772651672;0.22500398755073547;-0.09550129622220993;0.5775506496429443;0.3129825294017792;-0.0455242320895195;0.5064530372619629;0.30460935831069946;-0.06670230627059937;0.556042492389679;0.3825642764568329;-0.0017700870521366596;0.5257364511489868;0.3796345889568329;0.0017200654838234186;0.5503319501876831;0.4892207980155945;0.013624136336147785;0.5275208353996277;0.48975974321365356;0.021905401721596718;0.542084527015686;0.16658374816179275;-0.20489990711212158;0.575367882847786;0.39267801493406296;-0.11901734210550785;0.5097673982381821;0.3904699608683586;-0.13657438941299915;0.545248786608378;0.597052276134491;0.12373923758665721;0.5316316882769266;0.590773363908132;0.13041017949581146;;acercandose
0.73;0.5383438467979431;0.184066042304039;-0.20227918028831482;0.5729544758796692;0.22880329191684723;-0.09216278791427612;0.5151274800300598;0.2249782234430313;-0.09646743535995483;0.5775166153907776;0.3132558763027191;-0.04852822422981262;0.506413996219635;0.3046717643737793;-0.06655440479516983;0.5560468435287476;0.38257333636283875;-0.0017102418933063745;0.5257545113563538;0.37968769669532776;0.0016571758314967155;0.550352156162262;0.48963162302970886;0.015211635269224644;0.5275156497955322;0.4899279475212097;0.02237199991941452;0.5420103073120117;0.16711749732494355;-0.20805555880069732;0.5754370391368866;0.3928821012377739;-0.11966669000685215;0.5097749084234238;0.3912260830402374;-0.13599819131195545;0.5451722145080566;0.597069263458252;0.12687717626492181;0.5314888159434;0.5906976064046224;0.1328755592306455;;acercandose
